date,zone,nb_seismes,lag_1,lag_2,lag_3,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8
2020-03-16,0.0,5,10.0,9.0,9.0,15.0,10.75,2.98607881119651,8.625,5.470701182533096
2020-03-23,0.0,5,5.0,10.0,9.0,9.0,8.25,3.3040379336013634,8.75,6.969320524371519
2020-03-30,0.0,11,5.0,5.0,10.0,9.0,7.25,1.7078251276628031,9.0,27.159581313835726
2020-04-06,0.0,11,11.0,5.0,5.0,10.0,7.75,0.957427107761458,9.5,2.065879266282182
2020-04-13,0.0,7,11.0,11.0,5.0,5.0,8.0,20.149441679610128,9.375,31.807456448359453
2020-04-20,0.0,15,7.0,11.0,11.0,5.0,8.5,1.2909944487395717,8.375,3.505098327538268
2020-04-27,0.0,10,15.0,7.0,11.0,11.0,11.0,2.1602468994715363,9.125,3.207134902948676
2020-05-04,0.0,8,10.0,15.0,7.0,11.0,10.75,2.061552812811189,9.25,3.2705394924119
2020-05-11,0.0,10,8.0,10.0,15.0,7.0,10.0,2.94392028877746,9.0,74.70704690417668
2020-05-18,0.0,8,10.0,8.0,10.0,15.0,10.75,2.2173557826103503,9.625,4.086126352846246
2020-05-25,0.0,9,8.0,10.0,8.0,10.0,9.0,4.966554808584675,10.0,3.891382420535552
2020-06-01,0.0,6,9.0,8.0,10.0,8.0,8.75,3.366501646122013,9.75,3.284161123591569
2020-06-08,0.0,11,6.0,9.0,8.0,10.0,8.25,4.7258156262535485,9.125,5.890367439423841
2020-06-15,0.0,10,11.0,6.0,9.0,8.0,8.5,6.164414002969697,9.625,4.713203338949182
2020-06-22,0.0,10,10.0,11.0,6.0,9.0,9.0,34.909406564229585,9.0,27.37014797183231
2020-06-29,0.0,18,10.0,10.0,11.0,6.0,9.25,2.061552812811023,9.0,3.585685828002651
2020-07-06,0.0,7,18.0,10.0,10.0,11.0,12.25,9.358596760911457,10.25,6.386369413501736
2020-07-13,0.0,13,7.0,18.0,10.0,10.0,11.25,12.24744871391626,9.875,8.959233066666666
2020-07-20,0.0,7,13.0,7.0,18.0,10.0,12.0,13.32916601542181,10.5,9.971387638065613
2020-07-27,0.0,14,7.0,13.0,7.0,18.0,11.25,26.870057685088977,10.25,18.68345333634617
2020-08-03,0.0,8,14.0,7.0,13.0,7.0,10.25,4.856267428112087,11.25,3.927922024247376
2020-08-10,0.0,7,8.0,14.0,7.0,13.0,10.5,2.9860788111963354,10.875,7.270291799999438
2020-08-17,0.0,8,7.0,8.0,14.0,7.0,9.0,1.732050807571491,10.5,2.825268634508753
2020-08-24,0.0,8,8.0,7.0,8.0,14.0,9.25,3.593976442142557,10.25,5.792544469278387
2020-08-31,0.0,10,8.0,8.0,7.0,8.0,7.75,3.304037933601198,9.0,3.522884370187368
2020-09-07,0.0,18,10.0,8.0,8.0,7.0,8.25,4.3493294502343245,9.375,3.5757117173662607
2020-09-14,0.0,14,18.0,10.0,8.0,8.0,11.0,5.909032633746036,10.0,4.290770826519441
2020-09-28,0.0,17,14.0,18.0,10.0,8.0,12.5,1.41421356237626,10.875,5.0071377623773525
2020-10-05,0.0,25,17.0,14.0,18.0,10.0,14.75,10.843584893075828,11.25,8.492643875731329
2020-10-12,0.0,11,25.0,17.0,14.0,18.0,18.5,11.633285577743816,13.375,8.4346225252144
2020-10-19,0.0,14,11.0,25.0,17.0,14.0,16.75,6.480740698408549,13.875,8.263517065131
2020-10-26,0.0,27,14.0,11.0,25.0,17.0,16.75,5.560275772538226,14.625,5.2627396450352135
2020-11-02,0.0,31,27.0,14.0,11.0,25.0,19.25,15.84297951775514,17.0,11.538754575033389
2020-11-09,0.0,16,31.0,27.0,14.0,11.0,20.75,7.410578025139167,19.625,7.689278249614647
2020-11-16,0.0,10,16.0,31.0,27.0,14.0,22.0,4.24264068712033,19.375,9.349369726655976
2020-11-23,0.0,5,10.0,16.0,31.0,27.0,21.0,13.304134695650404,18.875,15.341354009902124
2020-11-30,0.0,6,5.0,10.0,16.0,31.0,15.5,2.217355782610344,17.375,5.7008771254954205
2020-12-07,0.0,7,6.0,5.0,10.0,16.0,9.25,7.320063751999855,15.0,6.7823299831250194
2020-12-14,0.0,6,7.0,6.0,5.0,10.0,7.0,5.500000000000807,14.5,3.89138242053566
2020-12-21,0.0,10,6.0,7.0,6.0,5.0,6.0,2.160246899471339,13.5,3.777281713461954
2020-12-28,0.0,9,10.0,6.0,7.0,6.0,7.25,5.228129047120223,11.375,7.40535520513922
2021-01-04,0.0,13,9.0,10.0,6.0,7.0,8.0,6.2383224240716775,8.625,7.567552916422458
2021-01-11,0.0,8,13.0,9.0,10.0,6.0,9.5,2.6457513110662663,8.25,4.6521884251235806
2021-01-18,0.0,9,8.0,13.0,9.0,10.0,10.0,5.944184833376416,8.0,4.097037257056741
2021-01-25,0.0,30,9.0,8.0,13.0,9.0,9.75,7.8049129826459644,8.5,5.849297882163508
2021-02-01,0.0,22,30.0,9.0,8.0,13.0,15.0,19.956202043475315,11.5,67.08363649739243
2021-02-08,0.0,9,22.0,30.0,9.0,8.0,17.25,8.164965809277772,13.375,6.045954964153069
2021-02-15,0.0,9,9.0,22.0,30.0,9.0,17.5,9.810708435174716,13.75,11.57583690279004
2021-02-22,0.0,8,9.0,9.0,22.0,30.0,17.5,8.041558721210404,13.625,13.059616052111457
2021-03-01,0.0,10,8.0,9.0,9.0,22.0,12.0,42.10304818735426,13.5,35.427743365898934
2021-03-08,0.0,9,10.0,8.0,9.0,9.0,9.0,3.3665016461219723,13.125,3.979860011895035
2021-03-15,0.0,15,9.0,10.0,8.0,9.0,9.0,4.96655480858465,13.25,6.937218462755472
2021-03-22,0.0,4,15.0,9.0,10.0,8.0,10.5,12.7638813323642,14.0,10.84962145488409
2021-03-29,0.0,8,4.0,15.0,9.0,10.0,9.5,7.455423082115596,10.75,7.796519369931031
2021-04-05,0.0,14,8.0,4.0,15.0,9.0,9.0,9.255628917943682,9.0,8.548182764273589
2021-04-12,0.0,9,14.0,8.0,4.0,15.0,10.25,4.50924975282388,9.625,4.223657859519553
2021-04-19,0.0,6,9.0,14.0,8.0,4.0,8.75,6.701989754295032,9.625,10.31988372027493
2021-04-26,0.0,10,6.0,9.0,14.0,8.0,9.25,8.883505314158121,9.375,6.943650748293819
2021-05-03,0.0,10,10.0,6.0,9.0,14.0,9.75,233.2700509423931,9.375,179.47298841727846
2021-05-10,0.0,11,10.0,10.0,6.0,9.0,8.75,4.856267428112898,9.5,25.7428908355574
2021-05-17,0.0,6,11.0,10.0,10.0,6.0,9.25,19.06130460732817,9.0,13.78858223313755
2021-05-24,0.0,13,6.0,11.0,10.0,10.0,9.25,9.486832980506035,9.25,11.055057019947125
2021-05-31,0.0,9,13.0,6.0,11.0,10.0,10.0,7.831560082981572,9.875,6.948792289722779
2021-06-07,0.0,7,9.0,13.0,6.0,11.0,9.75,13.622897391280253,9.25,20.9859646975237
2021-06-14,0.0,5,7.0,9.0,13.0,6.0,8.75,4.760952285697012,9.0,8.652002245557927
2021-06-21,0.0,10,5.0,7.0,9.0,13.0,8.5,6.898067362192852,8.875,10.71714247629187
2021-06-28,0.0,8,10.0,5.0,7.0,9.0,7.75,6.396613687466487,8.875,5.780200194258918
2021-07-05,0.0,6,8.0,10.0,5.0,7.0,7.5,13.76892636821587,8.625,11.312919289782783
2021-07-12,0.0,18,6.0,8.0,10.0,5.0,7.25,5.066228051191892,8.0,5.617256574927654
2021-07-19,0.0,8,18.0,6.0,8.0,10.0,10.5,12.84198842339782,9.5,13.648652471424086
2021-07-26,0.0,9,8.0,18.0,6.0,8.0,10.0,33.64025366531418,8.875,28.055748074146884
2021-08-02,0.0,8,9.0,8.0,18.0,6.0,10.25,7.804912982646505,8.875,7.744813933022479
2021-08-09,0.0,26,8.0,9.0,8.0,18.0,10.75,6.055300708196411,9.0,5.730557190560266
2021-08-16,0.0,549,26.0,8.0,9.0,8.0,12.75,4.2426406871213205,11.625,4.234214381507825
2021-08-23,0.0,235,549.0,26.0,8.0,9.0,148.0,8.139410298050915,79.0,6.577830732304789
2021-08-30,0.0,147,235.0,549.0,26.0,8.0,204.5,10.847426730182782,107.375,8.052284502815452
2021-09-06,0.0,77,147.0,235.0,549.0,26.0,239.25,12.83225103661411,125.0,10.74376895826449
2021-09-13,0.0,49,77.0,147.0,235.0,549.0,252.0,18.29389697868346,132.375,13.56926674511177
2021-09-20,0.0,38,49.0,77.0,147.0,235.0,127.0,5.567764362831567,137.5,4.208834246472784
2021-09-27,0.0,42,38.0,49.0,77.0,147.0,77.75,8.770214744616228,141.125,6.845227743263125
2021-10-04,0.0,25,42.0,38.0,49.0,77.0,51.5,11.441882129557351,145.375,8.815570640309227
2021-10-11,0.0,27,25.0,42.0,38.0,49.0,38.5,2.061552812813008,145.25,6.023762469230547
2021-10-18,0.0,28,27.0,25.0,42.0,38.0,33.0,3.0956959368372337,80.0,5.436319658424037
2021-10-25,0.0,20,28.0,27.0,25.0,42.0,30.5,6.633249580712098,54.125,5.5661605130591685
2021-11-01,0.0,19,20.0,28.0,27.0,25.0,25.0,9.255628917944144,38.25,7.22965124628107
2021-11-15,0.0,28,19.0,20.0,28.0,27.0,23.5,6.291528696060325,31.0,5.05505404803624
2021-11-22,0.0,13,28.0,19.0,20.0,28.0,23.75,4.349329450235274,28.375,4.897156609415196
2021-11-29,0.0,14,13.0,28.0,19.0,20.0,20.0,8.500000000001013,25.25,7.717096048940143
2021-12-06,0.0,40,14.0,13.0,28.0,19.0,18.5,7.234178138071424,21.75,6.611677980231793
2021-12-13,0.0,26,40.0,14.0,13.0,28.0,23.75,4.1129875597531145,23.625,6.135377506140372
2021-12-20,0.0,19,26.0,40.0,14.0,13.0,23.25,8.180260794539738,23.5,7.130167299179025
2021-12-27,0.0,27,19.0,26.0,40.0,14.0,24.75,19.0262975904409,22.375,18.058931308358098
2022-01-03,0.0,13,27.0,19.0,26.0,40.0,28.0,5.123475382981486,23.25,8.90826261720764
2022-01-10,0.0,22,13.0,27.0,19.0,26.0,21.25,6.020797289397583,22.5,5.780200194258887
2022-01-17,0.0,18,22.0,13.0,27.0,19.0,20.25,9.94568583189133,21.75,7.6904393335396195
2022-01-24,0.0,21,18.0,22.0,13.0,27.0,20.0,2.629955639679864,22.375,7.091242083423073
2022-01-31,0.0,23,21.0,18.0,22.0,13.0,18.5,4.509249752824808,23.25,4.6579425255604745
2022-02-07,0.0,12,23.0,21.0,18.0,22.0,21.0,5.5677643628315705,21.125,5.599744892148127
2022-02-14,0.0,28,12.0,23.0,21.0,18.0,18.5,4.203173404308215,19.375,5.2644359350534256
2022-02-21,0.0,16,28.0,12.0,23.0,21.0,21.0,2.943920288778524,20.5,18.825799167252114
2022-02-28,0.0,17,16.0,28.0,12.0,23.0,19.75,4.654746681257942,19.125,6.568322247184074
2022-03-07,0.0,21,17.0,16.0,28.0,12.0,18.25,3.4034296427770223,19.625,8.043409014306352
2022-03-14,0.0,9,21.0,17.0,16.0,28.0,20.5,6.683312551921139,19.5,10.180513599168425
2022-03-21,0.0,30,9.0,21.0,17.0,16.0,15.75,7.505553499465134,18.375,6.819090848492642
2022-03-28,0.0,14,30.0,9.0,21.0,17.0,19.25,4.795831523312718,19.5,4.566962103755511
2022-04-04,0.0,17,14.0,30.0,9.0,21.0,18.5,4.082482904638627,18.375,5.477225575051305
2022-04-11,0.0,24,17.0,14.0,30.0,9.0,17.5,6.557438524301999,19.0,5.878228596147612
2022-04-18,0.0,15,24.0,17.0,14.0,30.0,21.25,1.7320508075688703,18.5,4.1057451037709285
2022-04-25,0.0,35,15.0,24.0,17.0,14.0,17.5,2.9999999999999987,18.375,6.045954964153101
2022-05-02,0.0,22,35.0,15.0,24.0,17.0,22.75,4.645786621588784,20.625,4.454131308603488
2022-05-09,0.0,7,22.0,35.0,15.0,24.0,24.0,5.560275772537426,20.75,5.617256574927615
2022-05-16,0.0,19,7.0,22.0,35.0,15.0,19.75,5.057996968497835,20.5,21.972385266186063
2022-05-23,0.0,20,19.0,7.0,22.0,35.0,20.75,4.50924975282289,19.125,5.035587637718065
2022-05-30,0.0,9,20.0,19.0,7.0,22.0,17.0,8.485281374238568,19.875,8.194074514114044
2022-06-06,0.0,13,9.0,20.0,19.0,7.0,13.75,7.325753658611967,18.875,7.615773105863655
2022-06-13,0.0,9,13.0,9.0,20.0,19.0,15.25,2.061552812808824,17.5,2.587745847533083
2022-06-20,0.0,8,9.0,13.0,9.0,20.0,12.75,2.629955639676579,16.75,4.389516732267152
2022-06-27,0.0,15,8.0,9.0,13.0,9.0,9.75,1.2909944487357954,13.375,4.920801328470991
2022-07-04,0.0,20,15.0,8.0,9.0,13.0,11.25,4.425306015783916,12.5,5.553313039464089
2022-07-11,0.0,9,20.0,15.0,8.0,9.0,13.0,4.760952285695237,14.125,12.223367550953803
2022-07-18,0.0,20,9.0,20.0,15.0,8.0,13.0,5.737304826019506,12.875,4.940720016931786
2022-07-25,0.0,10,20.0,9.0,20.0,15.0,16.0,7.9320026895272,12.875,7.395703385846724
2022-08-01,0.0,6,10.0,20.0,9.0,20.0,14.75,14.753530650887154,13.0,10.992692377860932
2022-08-08,0.0,11,6.0,10.0,20.0,9.0,11.25,1.892969448600104,12.125,6.318905872741544
2022-08-15,0.0,17,11.0,6.0,10.0,20.0,11.75,6.946221994724905,12.375,5.338539126015293
2022-08-22,0.0,16,17.0,11.0,6.0,10.0,11.0,4.991659710623983,13.5,4.983902658989424
2022-08-29,0.0,7,16.0,17.0,11.0,6.0,12.5,3.559026084010441,13.625,4.969550137731252
2022-09-05,0.0,14,7.0,16.0,17.0,11.0,12.75,4.509249752822898,12.0,4.172614801980938
2022-09-12,0.0,23,14.0,7.0,16.0,17.0,13.5,5.259911279353171,12.625,4.3996753126951305
2022-09-19,0.0,13,23.0,14.0,7.0,16.0,15.0,8.504900548115385,13.0,9.11827051270433
2022-09-26,0.0,9,13.0,23.0,14.0,7.0,14.25,5.802298395176408,13.375,5.878228596147616
2022-10-03,0.0,16,9.0,13.0,23.0,14.0,14.75,1.5000000000000158,13.75,5.230405611149005
2022-10-10,0.0,21,16.0,9.0,13.0,23.0,15.25,5.715476066494087,14.375,10.846329201294475
2022-10-17,0.0,13,21.0,16.0,9.0,13.0,14.75,6.7515430335097,14.875,9.94897697540501
2022-10-24,0.0,5,13.0,21.0,16.0,9.0,14.75,3.87298334620742,14.5,5.264435935053427
2022-10-31,0.0,10,5.0,13.0,21.0,16.0,13.75,2.160246899469291,14.25,3.700868623907733
2022-11-07,0.0,13,10.0,5.0,13.0,21.0,12.25,4.645786621588787,13.75,4.051013982413591
2022-11-14,0.0,6,13.0,10.0,5.0,13.0,10.25,8.341662504161468,12.5,6.749338591933847
2022-11-21,0.0,20,6.0,13.0,10.0,5.0,8.5,10.436314802968846,11.625,7.478540728549089
2022-11-28,0.0,16,20.0,6.0,13.0,10.0,12.25,16.25576820700886,13.0,14.89726724700096
2022-12-05,0.0,8,16.0,20.0,6.0,13.0,13.75,5.744562646538027,13.0,4.673252156077374
2022-12-12,0.0,15,8.0,16.0,20.0,6.0,12.5,4.795831523312717,11.375,5.705573715987511
2022-12-19,0.0,13,15.0,8.0,16.0,20.0,14.75,3.1622776601683777,11.625,4.200340122282155
2022-12-26,0.0,19,13.0,15.0,8.0,16.0,13.0,3.3040379335998336,12.625,8.119641089886146
2023-01-09,0.0,16,19.0,13.0,15.0,8.0,13.75,5.887840577551901,13.75,10.39831717154252
2023-01-16,0.0,13,16.0,19.0,13.0,15.0,15.75,6.271629240742263,14.125,6.480740698407562
2023-01-23,0.0,8,13.0,16.0,19.0,13.0,15.25,1.2583057392117978,15.0,6.568322247184076
2023-01-30,0.0,5,8.0,13.0,16.0,19.0,14.0,6.075908711186062,13.5,6.424006315598799
2023-02-06,0.0,4,5.0,8.0,13.0,16.0,10.5,6.454972243679029,12.125,5.514591035218334
2023-02-13,0.0,9,4.0,5.0,8.0,13.0,7.5,5.000000000000002,11.625,3.979860011895124
2023-02-20,0.0,10,9.0,4.0,5.0,8.0,6.5,2.2173557826083483,10.875,2.1671244937531173
2023-02-27,0.0,17,10.0,9.0,4.0,5.0,7.0,4.573474244670749,10.5,4.103569874424199
2023-03-06,0.0,17,17.0,10.0,9.0,4.0,10.0,3.0956959368344794,10.25,16.498917713422347
2023-03-13,0.0,13,17.0,17.0,10.0,9.0,13.25,2.3094010767585367,10.375,22.81877359919732
2023-03-20,0.0,8,13.0,17.0,17.0,10.0,14.25,5.123475382979814,10.375,4.642582409453571
2023-03-27,0.0,7,8.0,13.0,17.0,17.0,13.75,3.696845502136493,10.375,5.780200194258897
2023-04-03,0.0,11,7.0,8.0,13.0,17.0,11.25,56.110010990315565,10.625,43.187092979268655
2023-04-10,0.0,8,11.0,7.0,8.0,13.0,9.75,2.217355782608436,11.5,3.662064211030555
2023-04-17,0.0,10,8.0,11.0,7.0,8.0,8.5,4.546060565661997,11.375,5.444525428616685
2023-04-24,0.0,5,10.0,8.0,11.0,7.0,9.0,2.9439202887760163,11.375,7.38724769934142
2023-05-01,0.0,12,5.0,10.0,8.0,11.0,8.5,4.20317340430621,9.875,3.464101615137264
2023-05-08,0.0,9,12.0,5.0,10.0,8.0,8.75,6.377042156569694,9.25,5.070925528370762
2023-05-15,0.0,11,9.0,12.0,5.0,10.0,9.0,12.97112177107286,8.75,10.730463976122072
2023-05-22,0.0,20,11.0,9.0,12.0,5.0,9.25,1.258305739211946,9.125,8.592978861505605
2023-05-29,0.0,12,20.0,11.0,9.0,12.0,13.0,2.217355782608368,10.75,38.03757540718309
2023-06-05,0.0,9,12.0,20.0,11.0,9.0,13.0,8.38152730712011,10.875,7.66718424753903
2023-06-12,0.0,9,9.0,12.0,20.0,11.0,13.0,15.45962483374031,11.0,11.338934190276658
2023-06-19,0.0,6,9.0,9.0,12.0,20.0,12.5,4.830458915396492,10.875,4.46414285485668
2023-06-26,0.0,5,6.0,9.0,9.0,12.0,9.0,6.13052471924985,11.0,6.692212958783568
2023-07-03,0.0,5,5.0,6.0,9.0,9.0,7.25,6.075908711186073,10.125,6.512350903146315
2023-07-10,0.0,12,5.0,5.0,6.0,9.0,6.25,10.904891868637067,9.625,8.07000619578427
2023-07-17,0.0,14,12.0,5.0,5.0,6.0,7.0,7.937253933193781,9.75,6.649382355849463
2023-07-24,0.0,8,14.0,12.0,5.0,5.0,9.0,5.560275772537437,9.0,3.87067731245312
2023-07-31,0.0,17,8.0,14.0,12.0,5.0,9.75,2.58198889747164,8.5,5.98659216201356
2023-08-07,0.0,19,17.0,8.0,14.0,12.0,12.75,10.847426730181994,9.5,7.707834604200504
2023-08-14,0.0,12,19.0,17.0,8.0,14.0,14.5,23.07054399011865,10.75,16.248076809271808
2023-08-21,0.0,4,12.0,19.0,17.0,8.0,14.0,2.872281323269045,11.5,5.2355242608272485
2023-08-28,0.0,11,4.0,12.0,19.0,17.0,13.0,21.0475651798492,11.375,16.43113334061711
2023-09-04,0.0,12,11.0,4.0,12.0,19.0,11.5,2.3629078131263688,12.125,2.295181287579186
2023-09-11,0.0,8,12.0,11.0,4.0,12.0,9.75,8.057087976847898,12.125,6.81909084849267
2023-09-18,0.0,10,8.0,12.0,11.0,4.0,8.75,6.130524719249864,11.375,4.6732521560774085
2023-09-25,0.0,10,10.0,8.0,12.0,11.0,10.25,7.932002689527217,11.625,7.066015244009025
2023-10-02,0.0,10,10.0,10.0,8.0,12.0,10.0,4.425306015783956,10.75,3.603074084325713
2023-10-09,0.0,10,10.0,10.0,10.0,8.0,9.5,7.228416147400503,9.625,4.969550137731302
2023-10-16,0.0,13,10.0,10.0,10.0,10.0,10.0,4.349329450233334,9.375,5.667892024377012
2023-10-23,0.0,6,13.0,10.0,10.0,10.0,10.75,3.316624790355449,10.5,2.875388172552337
2023-10-30,0.0,13,6.0,13.0,10.0,10.0,9.75,5.123475382979831,9.875,5.566160513059201
2023-11-06,0.0,11,13.0,6.0,13.0,10.0,10.5,4.795831523312753,10.0,4.051013982413636
2023-11-13,0.0,10,11.0,13.0,6.0,13.0,10.75,2.2173557826084176,10.375,4.43806585929335
2023-11-20,0.0,7,10.0,11.0,13.0,6.0,10.0,4.690415759823463,10.375,5.371884479132009
2023-11-27,0.0,4,7.0,10.0,11.0,13.0,10.25,2.7537852736430968,10.0,25.575867531718178
2023-12-04,0.0,6,4.0,7.0,10.0,11.0,8.0,5.560275772537449,9.25,6.902380541730078
2023-12-11,0.0,16,6.0,4.0,7.0,10.0,6.75,2.943920288775994,8.75,4.565006649971346
2023-12-18,0.0,13,16.0,6.0,4.0,7.0,8.25,12.819256348686284,9.125,9.768754855587686
2023-12-25,0.0,12,13.0,16.0,6.0,4.0,9.75,2.6299556396766315,10.0,2.434865792722093
2024-01-01,0.0,25,12.0,13.0,16.0,6.0,11.75,3.5000000000000377,9.875,6.67484617265209
2024-01-08,0.0,11,25.0,12.0,13.0,16.0,16.5,3.415650255319905,11.625,4.533604683755323
2024-01-15,0.0,9,11.0,25.0,12.0,13.0,15.25,9.979144919948482,11.75,8.184261900571094
2024-01-22,0.0,9,9.0,11.0,25.0,12.0,14.25,604.6359786405923,12.0,476.4208073901534
2024-01-29,0.0,7,9.0,9.0,11.0,25.0,13.5,41.34811563622471,12.625,84.70284191555423
2024-02-05,0.0,6,7.0,9.0,9.0,11.0,9.0,20.57506581601324,12.75,17.324116139068735
2024-02-12,0.0,4,6.0,7.0,9.0,9.0,7.75,16.062378404207237,11.5,13.308831654203978
2024-02-26,0.0,7,4.0,6.0,7.0,9.0,6.5,3.5590260840024026,10.375,3.77728171345464
2024-03-04,0.0,10,7.0,4.0,6.0,7.0,6.0,1.2583057391890695,9.75,6.401729676976729
2024-03-11,0.0,11,10.0,7.0,4.0,6.0,6.75,7.874007874008178,7.875,7.8148210837721885
2024-03-18,0.0,9,11.0,10.0,7.0,4.0,8.0,3.095695936825212,7.875,5.055054048030853
2024-03-25,0.0,7,9.0,11.0,10.0,7.0,9.25,19.22671752189149,7.875,17.6716075750243
2024-04-01,0.0,3,7.0,9.0,11.0,10.0,9.25,4.396968652751133,7.625,6.141195788625169
2024-04-08,0.0,7,3.0,7.0,9.0,11.0,7.5,7.615773105860152,7.125,5.444525428611647
2024-04-15,0.0,12,7.0,3.0,7.0,9.0,6.5,26.950572040928485,7.25,19.81341536866803
2024-04-22,0.0,9,12.0,7.0,3.0,7.0,7.25,12.301761391494969,8.25,9.19238815542195
2024-04-29,0.0,5,9.0,12.0,7.0,3.0,7.75,7.135591542865209,8.5,13.002746962521822
2024-05-06,0.0,25,5.0,9.0,12.0,7.0,8.25,9.91211380079662,7.875,9.067209367508148
2024-05-13,0.0,12,25.0,5.0,9.0,12.0,12.75,5.737304826014518,9.625,5.097268175904087
2024-05-20,0.0,16,12.0,25.0,5.0,9.0,12.75,5.737304826014519,10.0,6.204836822990735
2024-05-27,0.0,10,16.0,12.0,25.0,5.0,14.5,14.456832294798982,11.125,13.80928776481142
2024-06-03,0.0,5,10.0,16.0,12.0,25.0,15.75,16.6633329999316,12.0,11.997023440358578
2024-06-10,0.0,36,5.0,10.0,16.0,12.0,10.75,10.016652800874954,11.75,9.441549509630242
2024-06-17,0.0,5,36.0,5.0,10.0,16.0,16.75,11.4418821295541,14.75,7.977647343847613
2024-06-24,0.0,7,5.0,36.0,5.0,10.0,14.0,5.377421934961909,14.25,7.348469228345571
2024-07-01,0.0,10,7.0,5.0,36.0,5.0,13.25,4.031128874142182,14.5,4.832922806861763
2024-07-08,0.0,8,10.0,7.0,5.0,36.0,14.5,39.82461550347904,12.625,29.13729813927648
2024-07-15,0.0,17,8.0,10.0,7.0,5.0,7.5,3.774917217627781,12.125,8.967202143682073
2024-07-22,0.0,7,17.0,8.0,10.0,7.0,10.5,5.560275772532271,12.25,3.9551051999661415
2024-07-29,0.0,8,7.0,17.0,8.0,10.0,10.5,4.349329450226706,11.875,4.780914437331515
2024-08-05,0.0,11,8.0,7.0,17.0,8.0,10.0,3.095695936825193,12.25,3.020761493389054
2024-08-12,0.0,6,11.0,8.0,7.0,17.0,10.75,8.544003745314177,9.125,7.298483208365914
2024-08-19,0.0,10,6.0,11.0,8.0,7.0,8.0,17.689450716927567,9.25,13.632288352078964
2024-08-26,0.0,13,10.0,6.0,11.0,8.0,8.75,4.509249752816535,9.625,14.156649119253338
2024-09-02,0.0,8,13.0,10.0,6.0,11.0,10.0,5.057996968492168,10.0,8.827716093560865
2024-09-09,0.0,14,8.0,13.0,10.0,6.0,9.25,5.446711546117457,10.0,5.111262075059551
2024-09-16,0.0,20,14.0,8.0,13.0,10.0,11.25,11.176612486196756,9.625,8.564878449638671
2024-09-23,0.0,8,20.0,14.0,8.0,13.0,13.75,1.414213562352786,11.25,7.07106781186138
2024-09-30,0.0,6,8.0,20.0,14.0,8.0,12.5,1.7320508075522956,11.25,2.9277002188357097
2024-10-07,0.0,8,6.0,8.0,20.0,14.0,12.0,6.35085296108136,10.625,7.790791267347026
2024-10-14,0.0,8,8.0,6.0,8.0,20.0,10.5,5.416025603085338,10.875,15.371587890834713
2024-10-21,0.0,5,8.0,8.0,6.0,8.0,7.5,3.8729833462000016,10.625,6.08129450504454
2024-10-28,0.0,4,5.0,8.0,8.0,6.0,6.75,18.679311193580165,9.625,13.152267593730176
2024-11-04,0.0,6,4.0,5.0,8.0,8.0,6.25,10.340051579494622,9.125,7.814821083772211
2024-11-11,0.0,7,6.0,4.0,5.0,8.0,5.75,10.468205831625394,8.125,8.847921466969312
2024-11-18,0.0,4,7.0,6.0,4.0,5.0,5.5,10.099504938359235,6.5,9.498120114750488
2024-11-25,0.0,14,4.0,7.0,6.0,4.0,5.25,6.164414002964318,6.0,5.693040864569344
2024-12-02,0.0,9,14.0,4.0,7.0,6.0,7.75,3.862210075411387,7.0,5.730557190555549
2024-12-09,0.0,12,9.0,14.0,4.0,7.0,8.5,6.350852961081362,7.125,5.650537269013767
2024-12-16,0.0,7,12.0,9.0,14.0,4.0,9.75,5.066228051184512,7.625,81.34834707250366
2024-12-23,0.0,13,7.0,12.0,9.0,14.0,10.5,2.872281323258945,7.875,3.622844186539358
2024-12-30,0.0,7,13.0,7.0,12.0,9.0,10.25,10.230672835479044,9.0,10.392304845410472
2025-01-06,0.0,12,7.0,13.0,7.0,12.0,9.75,14.291605927956452,9.125,13.004806803637718
2025-01-13,0.0,8,12.0,7.0,13.0,7.0,9.75,10.719919153924002,9.75,8.016723591517872
2025-01-20,0.0,7,8.0,12.0,7.0,13.0,10.0,5.887840577551923,10.25,32.18695387886125
2025-01-27,0.0,8,7.0,8.0,12.0,7.0,8.5,4.654746681256347,9.375,10.294762884937404
2025-02-03,0.0,9,8.0,7.0,8.0,12.0,8.75,3.5939764421413463,9.25,4.34042460068455
2025-02-10,0.0,6,9.0,8.0,7.0,8.0,8.0,1.632993161855543,8.875,2.777460299307201
2025-02-17,0.0,9,6.0,9.0,8.0,7.0,7.5,3.741657386773982,8.75,3.0118812346057915
2025-02-24,0.0,13,9.0,6.0,9.0,8.0,8.0,79.6424300650518,8.25,68.32276341015447
2025-03-03,0.0,8,13.0,9.0,6.0,9.0,9.25,3.8622100754188815,9.0,3.845219666762512
2025-03-10,0.0,4,8.0,13.0,9.0,6.0,9.0,5.477225575051702,8.5,5.952190473137966
2025-03-17,0.0,10,4.0,8.0,13.0,9.0,8.5,5.715476066494122,8.0,5.781744669951639
2025-03-24,0.0,23,10.0,4.0,8.0,13.0,8.75,6.994045086119128,8.375,7.050835816711979
2025-03-31,0.0,11,23.0,10.0,4.0,8.0,11.25,6.683312551921175,10.25,6.71884343788424
2025-04-07,0.0,10,11.0,23.0,10.0,4.0,12.0,7.365459931328148,10.5,6.151364540833891
